"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
8.28618601668036,8.15741306287902,7.60275322128819,8.63909811416216,7.84430897625565,8.13815869106039,8.46891916835132,2.77326882085356,8.75422043302,6.34498126172858,8.51220586747424,7.79883168209337,7.81517878090803,9.26054457859202,7.64499614060247,7.61914210176535,6.4840727116633,8.93829485687196,8.9723841692567,8.43589927312832,6.56446307486378,6.95163183652554,8.24020395169135,8.98218915799599,1.97762163635612,6.67204920836492,6.90714137903543,8.9313835341667,6.39564963034722,6.71447547456539,9.22900119545407,9.36326150625161,5.32713490715091,8.1616116527505,7.01590458937614,9.46232589845705,6.77204836184283,8.07352214664418,9.7687520481638,6.86786169925456,9.02012352137371,8.87528025207139,6.86352566118645,9.73980769364463,7.42407739608444,8.51456389414723,7.50163380137821,8.51242373725062,9.51880299396257,7.83491374972967
8.55185427191761,9.63586373804765,6.73231154689301,7.59505767639993,7.70370156224498,6.94376400064531,7.90994400739626,7.23982459071131,6.89761597524652,7.93466519150117,7.31917714116349,8.24493022198802,7.37004645271562,8.91335242627345,6.5742114713823,8.59264231114278,8.44513685130955,9.71810296402902,8.68519162119992,9.49534813484531,7.53598698976552,7.31018811134955,8.80003176615668,6.77835393328007,6.5042766359531,6.50348556717384,7.38703016181623,7.22548282807734,9.33630818311758,8.05252520298759,8.92460898471793,7.04132070591031,7.96530545996231,7.73787727686328,9.42068017687761,8.67597212973498,6.00631125947485,7.26759348534135,6.27883054847088,9.45569016222735,8.57019138157492,7.5135096267507,7.93294338386705,7.75449164005945,7.34975091006782,7.42714956204484,6.68380088281537,2.17798795035164,7.17259269876597,8.93012018151192
10.2110940156256,9.1781037658701,9.84278266349977,7.32083552092345,7.2582545804584,6.36572463024621,10.2100713921796,7.62700506125198,8.83520509787086,10.1673332574932,7.44168054693719,7.63070525873805,8.37523988749443,6.96428036485096,10.0538292332465,7.32432829097605,6.67620627261469,6.69753168620408,7.35370302701463,7.08815615286893,7.29609516870846,6.82888115063445,8.63640166286765,7.56608719080819,9.33178729982571,6.94394460435362,7.21668554223421,7.22440030536977,7.2981207830252,6.01237963807479,6.46388558926391,9.79289026019939,8.7886330256115,6.77693964891456,8.83319646378232,7.87021286278944,8.51250468032939,7.24681248469995,6.12369796574603,7.79972929046898,7.65374321884019,7.83624533071724,8.37363562620691,9.37399019716967,8.703775799387,8.73777229931644,8.22415569349,8.53345765157767,6.92139932345337,9.53150523722575
9.0809323421563,8.36002932027127,6.94765178212721,8.96282871908496,10.1960888866002,9.25830228220058,9.47696888663845,7.45204758563188,9.54955660622122,6.57299204604206,9.21041718338906,9.05419362040961,6.81574468585379,9.52162613889915,2.3287416442276,9.75660454645859,6.65922531822957,7.1964583017526,8.70890896671423,7.51759888410795,7.63535411720249,9.63393158764795,7.08724444802987,6.45044567149654,8.633382058223,8.85931370522974,8.69965793091827,6.40551101077362,10.0364085830756,8.45673153231051,6.875870760535,6.68787625463245,6.44116435504998,8.52655318128425,6.64132550125722,6.33474498333688,8.68560718841312,6.71511090046163,9.75374899902269,8.91197785956341,8.1671463503936,8.74172430871449,6.02402990600742,7.24808667211825,8.79986583485257,8.25363504386511,7.91916873288265,6.91321410446805,7.64039753305408,7.24579436865352
10.4748336359896,9.09938459335894,9.0440765389359,8.44776798496375,10.5077721473902,9.22580846879182,8.13488765746366,7.17155803544028,10.5754457907745,8.83882153675073,7.21821202748705,6.76233203106765,8.58188728132694,8.13196636429314,8.21810798380158,8.89381094943705,8.07637096519413,6.87828964598993,7.22439877284738,5.90948234404397,9.16055751303444,9.01448613650401,8.12917236089744,6.8612730397173,8.58195173615053,6.93686620203384,7.44151084938846,9.36028353129685,2.1334330657922,8.69616588916706,9.12722553497863,6.97671899415938,6.77612708090716,8.95201816134951,7.94852527847993,9.26662065478417,7.08323061212908,8.79453803416499,8.25899423808541,9.09942761516926,8.91048667981815,6.90241734098833,8.37469554474574,9.32826531019708,7.93826258815478,7.88550366813343,7.8793563660787,8.21199545560187,6.21084766709973,6.63913966983916
9.27493639874799,9.68688728903759,9.73307815833505,9.69787905930037,8.21781599875296,9.82780742158261,2.54324838714823,7.92660736859044,8.66034538188949,9.18299403864736,6.67509164993244,8.33413696566909,9.30639274702027,8.93982508800103,8.17354899577739,6.78754433350748,9.00388114011093,7.66234713392474,7.89370873020515,8.36300656428994,7.41776340891772,6.4720393702975,6.44174538329368,8.65445179731725,7.72989622135521,9.88133419309519,7.00325074583389,9.1919437594197,8.25579978410027,7.78640606849884,9.14666821686595,7.94318039581908,6.52554769659243,8.49156965592222,7.16023996625021,8.7639263577216,7.49103199835502,9.01103936468967,6.84418676998765,8.58780446136019,7.32838278542542,8.56222832458645,7.31305349238429,9.01760687903696,6.37304348084492,5.68152538657433,6.35901957857702,8.83055579136491,6.68842338547138,8.49801602438536
9.32059083274588,11.1025738922168,9.14169657550997,7.64392618995036,7.35825351885461,8.37253277735054,9.81406415955731,7.70537829230042,9.65526019859444,8.9410849183729,7.4006289890042,8.55256068451204,9.12292634911975,9.07679078893071,7.9953089819281,9.94298086160226,7.93457621973477,8.95755358605138,6.58550311335256,1.34120139082267,9.14257927306815,7.74624146551714,5.72937631998026,7.76313107603556,9.01334685166563,6.76678616933563,7.68862166355638,6.81496205115233,8.64374749486378,8.02631098630512,6.87159460701204,7.26085295733345,8.85819599519945,8.64450247424922,8.64489935397147,7.07249329968935,9.6096697766547,8.47075480977085,8.35969082594935,7.03017192318977,9.23358196931439,8.10523198750364,7.12742635583028,7.08990622297786,7.46173395179604,8.54200296581097,6.19809949723397,7.02009824347184,8.05638036389034,2.31794368161697
8.08493131687575,10.2875139386623,9.09981704907368,9.6609072892216,7.88722880133176,10.0736709286808,8.46336139591401,8.38344746415321,8.85827984382941,6.30302201051347,8.06458204124034,9.36426831880387,7.39634958495889,8.80309253525832,7.88744808456962,6.46033641461338,9.69450652261987,8.24832001772696,7.06294762256152,9.78287625637723,7.79490961167019,7.64524871057127,5.91567295130894,9.89932611797578,7.09268261861322,8.87275987696332,9.04206772766326,9.07788396438077,9.42508687899992,7.86574007854527,7.44205525258016,7.67197232207619,9.90126701137501,6.800845692682,8.56597484348768,8.20484205508687,7.94176006834893,8.97487953423026,7.5856791956447,8.57039591733573,7.1665762837358,8.71634313730488,6.89701357730686,8.27301952475291,8.23661591961947,8.43733793313341,8.48172443138905,7.96557236775226,7.31528611417329,7.39116911543924
8.67337635497037,8.50891794879711,10.6249654582056,7.99396765615306,7.34850512870714,10.0597011651491,9.41906229211826,8.34510436161514,8.14406574925199,7.78110745858995,7.27002451978623,9.04379114701098,6.97717163411606,9.65339186136348,9.05596753736279,7.83374970256134,7.81382027198503,8.74295704477478,8.13227280887426,6.38339055357413,7.60781133186953,9.57888136915205,10.4766688800496,10.0354498467855,7.65104888846861,8.19049943918565,9.40349382949142,6.68812663125416,9.13584889803336,8.57927840639461,8.13297035817786,9.14749277922014,8.83462289634599,9.34566030782917,8.47196660414959,9.4508177977775,8.86917863675809,5.69080804932941,9.37863350436555,8.20889413134937,8.89057904337874,7.10518214203581,9.06294055370956,8.27792838517837,7.14392015543142,9.62801947123787,8.27675869442033,9.49014354021067,9.30382781219951,6.10576352868357
9.25244096316117,9.07962972496594,7.85035975654416,9.17862736944857,9.59254504161298,9.16548036829572,8.42204782187242,7.81538327160216,8.91817238853569,10.0079952030766,7.57318420036186,7.74337934685484,8.41969493368465,7.85799056292563,6.83338727037446,8.24317573365271,7.75008446508697,8.10280904640539,6.89912853046615,9.77447003620401,8.08065927288824,8.15218007182872,7.46317028419313,7.74996521401857,7.7945188932848,6.39303627253822,8.00473837103725,7.44851436890518,6.98279934608795,6.74497311378395,9.01768749798902,9.09585229377581,6.30715318913294,9.1544602251446,7.98905794620191,7.79980196020818,9.04184547085067,6.28118549787154,7.87342460071909,7.37756495814928,9.12642124834094,8.68309357276317,9.06076178983485,7.73681571823131,9.90290466825602,8.57839500301251,7.91453271340284,8.0227383896774,2.19838345086641,8.28801513346299
8.65815481875932,9.09357370929562,8.15098261343185,8.45882295875022,8.12139793507443,7.31032817122564,10.0254427828554,9.3614217468664,9.67162714949765,8.0679593065013,8.34841309532838,8.45539029892037,7.29387971573879,8.67109432613758,7.25978126444392,8.06412969292325,7.1575263924697,8.56192332365189,8.21628286612692,7.99476878460421,8.63159468117612,7.46730973404537,7.34790858698647,8.10424073853656,9.61619103865144,8.75971775919882,6.44537887934466,5.9217114971895,6.75490420053992,6.67860567640782,8.47105286112279,7.01366405927003,7.36325289970758,7.55726494900135,7.29080600761711,8.16649723033212,8.94878956805969,6.22656944240707,9.36193820524493,7.09030028250428,9.16900083044153,8.34021973156061,8.9711633160437,7.79206920886346,9.10104111896791,7.41126420073581,6.77295785730231,9.53982787548682,8.29163436378213,8.39175431356143
8.90921250219987,9.06324770876372,8.68821469547133,8.55798755561406,9.67909055726248,8.43574154484283,9.47451980223289,8.21549296336134,8.68465216987986,8.05923758985034,8.75076809493789,8.86440466295552,7.52685635964626,8.70773194010931,8.11891760024785,9.0626822410498,7.52836647434279,6.32500503386355,8.70923772476257,6.37348222295732,6.21343144737842,9.55911263597468,6.33589260794292,6.32849969333302,7.07376890378711,6.75540279059421,8.45540327671809,6.31764585343959,7.27200168258528,6.44908415622982,8.05384621557009,9.21772466994879,8.57062045747182,8.12164604293265,7.61171490435123,6.31895927403733,6.57959758388642,6.48277494870799,6.60927876543482,8.00964911213374,7.42721736864584,7.03703723404239,10.1009135332547,9.58728943107132,8.31013329912597,9.59314149091735,10.0177913893181,9.40785591697997,6.49679127402241,6.15110501075276
8.22616642830872,10.1835598328275,8.18942093672741,1.89461996750631,10.0322611230291,8.68433905393204,8.19568603797278,7.64174703781852,8.30152560713205,8.44773760542512,9.22568647725332,9.88483635824488,8.17816063777627,7.64025290969388,9.63266880310261,7.00788145237674,7.52674150204548,8.36501626113205,9.24695401144707,8.69380954225122,6.66811148648007,10.2250713872301,9.81496663234278,8.69689572511965,9.23561657568736,8.36123723944084,8.28515608045526,7.82797695428349,7.02996278782476,8.70882077275441,6.62216799250319,8.82070630722603,6.65686652166915,7.8998923417257,7.8240583112897,7.86102436593895,8.76562619655586,8.34892711730245,9.50439273422103,7.87840726432791,8.10432796932157,8.61583340544365,8.69899187327602,7.2917115871561,7.78322297123983,7.23325325321303,7.35716275072732,5.95595417085338,9.0896647572707,8.54740463427165
8.31163490396154,9.12519770504287,9.17259029592392,7.90810229418164,10.3517968923473,9.71028935931557,7.32389045794785,9.95803582539356,2.86587030332956,6.57770664865578,7.31234800902196,7.8390314693732,7.43121559585153,6.95437262169063,9.12340922972295,7.50446797745862,8.38315418460357,7.72094452730146,7.32167994007525,7.99810583136529,6.72635207789956,8.02262333230611,8.65647529642834,8.98060663916037,9.15566624074845,7.00743276932172,9.28724327904576,8.90187278559191,1.08988666483806,8.78109152428907,6.41694882751286,7.3180825611774,6.46819652931348,7.3629813204217,7.0076616559656,8.63466820497887,6.37469952509079,7.24130226044994,8.9219552551928,7.03715568315049,8.54946493288436,7.099531942599,8.33749522616966,6.8763622009021,9.07640571391368,7.1472758732371,8.74595296424681,7.02438689419676,10.2559203467146,7.37705217017724
8.27850184547114,8.70334804094646,10.1593526210369,8.37911296088276,8.55566624973665,8.80404063718758,9.37301028970769,9.17853343884551,7.68342678343592,7.37552138826077,7.43795994461864,6.67519087241687,8.84701789331771,7.38589603376865,7.65287396681762,8.73182279174718,8.71591488416837,7.88787499998395,7.32732776871223,9.46424977343707,7.12281452077078,8.12115841575329,6.70059936295391,8.7076393266707,9.13151756761293,7.0401122265334,6.94428069437253,9.40658856260514,7.97724461289853,8.80980076950305,7.05794771996373,9.31714019042608,7.03080412545986,8.77037592994491,8.87338660485972,6.14550732253053,8.3061883179931,5.4596780861898,8.08188293741892,7.86751824919526,7.75034216993357,6.5777816464034,6.29239268292225,8.62566394888973,7.36189104712151,6.29201839662718,8.0292927483879,7.36749476441202,9.5494720037975,8.5190215808566
10.1043447384456,7.72331542391865,9.9630600656009,7.92710435115496,8.84129988073618,9.55807492234081,8.18883063379798,7.51414665894407,7.38205606145166,7.90648850899742,6.99012634608967,9.6113738465379,7.60464765704744,7.40980312753895,9.73084100655155,7.31724848075776,8.11712329475308,7.62083881912268,7.90395352199573,8.55286629156499,9.75615894834435,7.52058608027689,8.19112574324135,6.6492774706649,6.76477218388405,9.20943850660781,9.56762655046873,9.52597696532247,8.3142423438743,9.17205570196501,9.32853481655631,7.51052647641116,8.0395870353422,9.65165164998099,7.19155353737709,9.08083621865858,8.99177426711978,7.32162523092602,8.17260175680625,7.00130858650965,7.89298774919259,9.1985784083666,9.16013716585848,8.83550976406792,6.89422554822297,8.17013361359738,7.1860897591547,6.94416396945532,9.95723867261164,6.55090049610462
10.6746044190128,7.27588642609659,8.0959879441922,7.94017488530682,9.75893332871087,9.22009863657551,6.80781414509424,8.27961265516331,7.29595711183229,2.15791360785117,8.09270735064279,8.87506372693204,8.34013050891159,9.82557368376669,9.47583999496796,9.40847399068037,6.08134528584384,7.2387264979797,9.5700326165267,7.82717976458099,8.41008098478788,6.45644948198478,8.25435697505737,7.75593934823078,8.89605761208668,6.84153599357887,8.79699988945382,7.30831188095035,8.21745486469456,8.54945743465276,9.01693547188465,9.15748867266463,8.2557770065048,7.41909988798805,7.40503324908961,7.21093857357354,6.62400201562436,9.3489015466202,6.96845433499623,8.44168660019129,9.70367466261889,9.28988017443226,8.70174207854155,10.618872076593,7.27691611421802,6.75850116761896,6.93793126069475,8.09263294447892,7.00997803484876,9.40679719397578
8.08130104135947,8.60532842956361,8.90519080901999,10.4574141404527,8.33140892791142,8.2828297704217,7.91424126842533,7.74277623928974,9.13418097983424,6.98643421938671,8.73196035331401,8.44006391703404,7.86115075559551,9.0173277591247,8.03281533407049,6.9561768130567,7.88126659647815,6.89293579304312,9.4652176700214,7.55288954144724,7.89596643012465,10.4923273144766,7.08884318286723,7.69072827546732,7.16139468896281,9.4201137619801,9.67741710960422,6.4601173008261,7.20412666101379,8.06312960912289,9.44510088536513,9.03465751743297,7.19607704818325,8.16347966593652,7.88783821926471,6.05223854514902,9.84714919626211,8.67456557131431,8.80043572719875,7.63352753895607,6.76968121052553,7.31995568774499,6.44555661309119,9.46861299314905,8.20819950308265,7.24382312857479,8.44541665780867,6.02196729172162,8.67087376017993,7.90379504891337
10.6247241537143,9.50829290341807,8.33233657261076,8.22054341908323,9.39705774432094,7.64317944050123,9.92044920628572,8.64069961767931,6.58447213737385,6.68524558803426,7.28223559473654,8.35682581656311,7.54448115059873,9.03617881423987,9.98108553073395,8.80523557079111,9.85400284310605,8.11947430432283,7.93343475633557,9.52565576479331,6.44042544290147,9.58093306509318,8.81199985336809,7.40088423142226,7.50789384408262,7.96403729687015,7.96873118602358,9.04289843314262,7.18207870128046,9.32137291567882,7.86467791956673,9.04680467391949,9.30977636199835,11.5245211874363,7.15786468232942,8.9237539778845,8.62436835005509,6.85599775864731,6.87121902274621,7.15884785322754,7.56601861948121,9.20809790092422,7.44344785842749,6.87552869360921,7.66134524516581,7.35159386931718,9.53466298839818,8.59492993977429,7.49471652242462,5.64868756445265
9.94893587513632,9.24676549109206,8.92651441682313,9.31089833640796,9.05562836075336,7.50896039577828,7.70393943747818,8.59233891072396,8.40801346059965,8.89761367648158,6.74144636615323,9.05188371833842,7.3430220745719,9.75801819331979,9.08293142851192,8.29237236957976,7.54443726776131,9.14350266702867,6.85905039984331,7.07214713633672,7.66786962553131,9.85698792575393,7.16297922177982,9.51363807852163,8.21549642844498,7.88859131100435,8.87788311555444,8.49774772937907,9.0626413491923,7.40523295805497,7.50597891788171,6.33222347985415,8.30014333468548,7.56845932828718,6.3114952238691,6.78513647527303,8.12305734314823,6.8428208573277,9.7740308585189,8.66545155652064,7.04976123460903,8.80469323838565,9.2732144296368,6.47455851569622,8.48659338070075,9.85606713398703,8.42021329647888,7.23749574362482,7.18955940136199,9.57497102079672
9.16365575300511,8.08401708732442,7.7639159173125,7.68530213878511,7.3633696193843,8.38831338935782,9.08336150089912,9.68977085529052,9.71854182747369,8.79882833176605,8.2542837305209,9.45573630160665,9.55125103112451,7.60832928670034,9.66201240719558,9.32250238713992,7.45891533883898,9.72323726878172,8.19381021699269,9.78990144204508,8.86808204131891,6.41081684137489,9.73041680164891,6.75787411982169,7.33310197580697,8.27907605059538,8.49026032266869,8.80311618460396,9.37735803762386,6.85895280784388,7.48676421906678,9.04649455943913,7.50286952496238,7.2147778065471,8.28707971714216,6.79158865116877,8.52063124204134,9.49144518006568,5.91436051720476,9.62196448877283,7.31994435215063,9.72654406518967,8.88677126142305,7.15553695203719,6.9408948863936,7.49483009436358,8.23974274168897,7.42610643604595,6.84729572977833,6.75089089602847
11.4790815634914,3.66663087414865,8.20393306063967,9.57260518605729,9.43965428042446,8.43756385363363,9.67073316272065,8.07976219646265,7.1267294189341,9.69065454054904,9.36633732218341,9.3653672894829,6.91675664276867,6.03908683918034,9.86020792419955,8.08553775221005,2.27586990833098,8.2197326627839,9.07472226560267,9.08009193190461,7.92098288815607,8.81667524743839,6.55972007326822,7.26307462538073,7.02377430887586,9.1763984314562,9.85480125593329,7.54890685434727,8.27564744333836,8.03491231047693,8.2790543094212,7.35300177993372,7.90107198417356,9.45340044213348,6.79209222547826,6.54007480324586,7.25009863132819,8.67098494372532,7.31361280635633,7.45210693257666,6.61085768792674,6.50063028178733,5.66603952720922,8.66291271575322,6.75148708310683,7.77261454928216,7.65865920299265,7.24251438858918,9.82797742078842,5.92514355261847
10.4557664391362,9.38647020580511,9.43711880710201,9.59734610958086,9.40001369170677,8.71700952290948,7.53927450962201,9.34578036230566,9.81266158649241,9.33800916461172,6.94934683545575,10.3355035546681,7.44245383302632,7.51301532590611,7.89610960793737,8.25675982409801,8.98682367925223,7.23296018275404,7.47845980471802,6.63821903185514,8.40883070061883,8.82239002472874,8.90015302464474,7.89986975268748,6.74564530712348,1.99584075216659,8.2477242854946,7.93116931683086,9.44780500112596,7.97232761049394,6.92422165482764,9.2299258719245,7.78016308820589,6.30693092480003,9.09227916570318,7.53833765983163,8.19271274410721,8.82072937840169,7.85907547962682,8.71968128979736,6.77351610451057,8.07331739376265,9.29244750792822,8.1570134634487,7.26999094821047,8.39645188560349,6.72428128667605,8.68719013408589,8.92512465917351,7.73043055289239
3.3145660290334,7.67846021931276,9.75851426011608,10.0962068045558,9.71837526969339,8.71223858421094,10.0792050336721,8.69882036809518,8.74265109407714,9.61371382639894,9.66863343605975,8.32627248136136,10.0046082770235,7.04557031058866,8.483266013333,8.97665612587001,7.13333004145616,9.72883497326235,7.36592269084221,8.82592051485888,1.80088784765156,9.26003076536069,8.61903343298417,7.47282741139063,8.88940575873591,6.68645975332798,8.35271281395985,9.04196781094909,7.36755930327139,7.33857151194956,7.24254527255382,8.0107997625,7.59258629123284,7.10793051619246,7.60269188769304,7.46461468010655,7.44462862226241,7.23514290259414,6.79494145598896,7.81296432008136,7.36506253318289,8.98949466986176,7.73578242157909,6.13810478405557,7.12568733002682,8.5154052971455,8.8290618122968,6.87299629790949,7.94231973800451,6.94883586202023
