"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.0417521132484046,0.452412464505291,0.281799022438848,0.0806692603706677,0.882167112904047,0.192934286282894,0.344789877341465,0.261937280082872,0.194906867590723,0.419829534137595,0.202330977905989,0.399230508475776,0.00283510271329392,0.195207700405991,0.543542688548075,0.160547366185353,0.903981137783111,0.017526913948216,0.132643749473932,0.0478527413649991
0.258382864499248,0.168370971031189,0.435417592675551,0.375073915281795,0.540271540077823,0.17473440300765,0.138077297878551,0.655629686937736,0.0712422672918537,0.263552109107891,0.930524493984723,0.10674486197191,0.533497944480346,0.0579246178284951,0.657466412962128,0.078063210561917,0.919997131667746,0.0432211913563716,0.139923649060667,0.121177272894553
0.738378084460965,0.342454981872629,0.119105316604048,0.122588885976437,0.186589250678244,0.407876104296559,0.381177263965514,0.288833122588289,0.13351607177781,0.427700140813255,0.204388336932953,0.161342893376116,0.0678243107617468,0.346070693938061,0.796911949132193,0.0831076043146861,0.0911152618162705,0.251703462642525,0.254774240843312,0.09992189883633
0.623354627699828,0.21547738500855,0.172290811302034,0.56544161440407,0.20522105401403,0.18467959421999,0.0435224049913705,0.417427789254131,0.148993570747468,0.498250649236074,0.0346413835743264,0.481513343970277,0.71632054649778,0.103620136684448,0.194021638259309,0.0808464580750011,0.646417506336966,0.0422724313433456,0.0914678900129649,0.00465879371260085
0.43735458284234,0.1700298097762,0.339475365037247,0.373529756743343,0.372821518344226,0.0263583133293374,0.0735582440869731,0.154452436380218,0.132228423634628,0.307541388837122,0.0816060824355371,0.343616206468505,0.922012523795253,0.100089162250894,0.555766990988353,0.110754911277769,0.0810950178106391,0.182346226959991,0.640608166628154,0.139700837048929
0.464395145192688,0.357603310822964,0.0879393391485498,0.50300797172477,0.342295307180527,0.377255963154791,0.125156048245239,0.188348040613261,0.502607617549321,0.279181279248872,0.73104836512804,0.0803587870207115,0.190962628196027,0.0822491702043616,0.590508535321784,0.0322077691530622,0.282688736793619,0.0602722891965555,0.86175568024515,0.0346187293662246
0.0491828496120087,0.120128210135352,0.0693397693498538,0.570431650282135,0.916259248369575,0.158825776940146,0.211165953071467,0.399635388035075,0.26803304717153,0.220962676349251,0.254812139000672,0.182614110373629,0.0774890733340283,0.152393529392611,0.534078636110672,0.00750372517499072,0.366912289915813,0.0825166403091754,0.489420087554395,0.0433933182597049
0.274310396890192,0.00488710422790255,0.366242801135831,0.133733355271399,0.678195704685622,0.364395667744686,0.49313355960222,0.0529558540157581,0.123707419279827,0.0655084056325302,0.300523683979422,0.356631561370445,0.484747706817547,0.149170990645172,0.153257180994025,0.18655846298239,0.351696410024636,0.16693195859286,0.196358626225853,0.0080278477457614
0.087066197147816,0.495674908337111,0.925141798652947,0.0941519658221394,0.100570282367449,0.725063269434675,0.482207059174141,5.62388645409875e-05,0.186035187298418,0.146842891091943,0.0470839853764216,0.205209869519766,0.0098911552393272,0.206649527584443,0.20748225593492,0.136322034029278,0.0846948809803813,0.402625057919279,0.256679727379759,0.0400967504520683
0.199814660162583,0.650946755241015,0.843381857681206,0.00316568458851235,0.280489120858495,0.202597521944967,0.823273226904041,0.130471691841658,0.0550131245681648,0.259999541680397,0.0562475226040935,0.046286363849226,0.450244876207295,0.0684594602673448,0.205745820307286,0.200112331331206,0.498743901456798,0.11192790078824,0.278770612258966,0.0574293083871247
0.185597486714423,0.482733045190692,0.157603263099358,0.224618665331424,0.575928021526886,0.169842303481968,0.521679892023717,0.0190738988854395,0.240317964700905,0.203908675152286,0.898877566327665,0.0511032364028397,0.401334044191413,0.137393714974965,0.346113875626287,0.15595550182329,0.0978917994183592,0.147325497483041,0.125329392578924,0.172317257960092
0.374309674751474,0.605772612307057,0.0189206161778371,0.338640486172991,0.568658601623357,0.325664609044981,0.853289268931508,0.175423839724034,0.0517219370482388,0.313961197986989,0.104819048415977,0.571791438060895,0.502323692141072,0.131881466851011,0.805075021558337,0.108760055318354,0.148101280582637,0.191751320298816,0.783184928898818,0.0891712717366259
0.983414883189319,0.119069563840391,0.587182527519312,0.0997258097618534,0.0439918204415857,0.648126134636897,0.5813038868285,0.393029104121648,0.541597964448371,0.0867927154473866,0.184419501790075,0.126563580371942,0.053163183208671,0.0648286816339409,0.186305952882935,0.23016815380796,0.452228185672235,0.06255745258143,0.919350156038217,0.0602794273185524
0.478594259065484,0.209252478710627,0.375921590908528,0.303610511107026,0.0669616916843417,0.354374569533741,0.102562336945107,0.17921578377323,0.283327371799051,0.298885040177466,0.0488158431436789,0.122902082188377,0.585908414535056,0.0903699339668705,0.575118631306354,0.0505323806747532,0.582904619995684,0.0750931512641902,0.644348635357713,0.13668653653791
0.461089219117243,0.47272337498208,0.253997745263227,0.706194665442851,0.306927704014699,0.214728209325136,0.500231207348766,0.0327287594336336,0.307388012354146,0.192718242268482,0.0755123642426431,0.447697625144994,0.103721671640453,0.44724108883728,0.328166956026523,0.265974131190504,0.204329803375286,0.234473827774288,0.0235244517219253,0.122236230179374
0.866171230400961,0.248531197751101,0.498304292066565,0.409080023670999,0.0978674316816691,0.133845695602657,0.0794374103339276,0.304832953809463,0.702712656027586,0.1603547082038,0.023727570693584,0.07243782458309,0.071855905378751,0.201964629070065,0.605327769059228,0.0792372099453247,0.417294416161557,0.0274244912094775,0.0795226907403706,0.0293503774809929
0.409473392209711,0.584368435544093,0.578291606617359,0.145568961979683,0.0826009363758439,0.710688609940736,0.0628839433230266,0.514646150032429,0.0681057538274146,0.203988732449038,0.310892026759953,0.0829819198882332,0.100105413884149,0.392059476619227,0.550260917051698,0.103555346196597,0.2339603883839,0.0573025164047888,0.515376637415967,0.0558490142019464
0.875534151227705,0.581154916271858,0.637883476827075,0.254135895245108,0.330387143533795,0.327170265777561,0.123996470917666,0.636658708293186,0.0928312451895243,0.263919173596265,0.182522182258512,0.0893876917233625,0.685548223069951,0.00541713139496567,0.748448041061271,0.0663545962540354,0.212591809918961,0.0211752989753868,0.87539266723063,0.128416912622852
0.475563725996337,0.239565995704474,0.594668757309166,0.189191831660559,0.400038562427,0.411778812366249,0.438737989998836,0.254204166307277,0.122724880784144,0.453523760482926,0.56387958909257,0.134356499742949,0.00316754017502958,0.365045817753498,0.179436559817505,0.148138982917273,0.0123620969176471,0.374619792305018,0.0613789989519745,0.0418200650552206
0.230540787548456,0.752060864003252,0.458927272586049,0.155714051323557,0.941935774489832,0.0667084266984601,0.00238020212176888,0.53135374836967,0.0768849975526672,0.376951937666036,0.236879558819223,0.0548594055174607,0.322018922314246,0.164621644997569,0.183245306936568,0.106619847316685,0.158890080606162,0.183327568816614,0.465813818349662,0.061522838315047
0.204746777512351,0.260539275615782,0.109376217308781,0.31428516915824,0.363307985939884,0.171971974002285,0.236996631653544,0.133573267910779,0.974780717431766,0.00697444399794276,0.0841304719011615,0.162210990504477,0.279181105328662,0.0655009564760233,0.429440923718629,0.0921936203275555,0.180513445313432,0.131747747918505,0.676850163672474,0.0298092882282847
0.851197841491168,0.0909922459848373,0.483662508287822,0.0445988083812921,0.241897581922554,0.0729379510479088,0.289182174331333,0.120572217074212,0.185666203028993,0.399851785041658,0.21377961948739,0.0466275937327484,0.554868194236423,0.0796053404995607,0.193369329998291,0.188362572717245,0.700258157561101,0.0298183453741358,0.16923059326476,0.161088716844869
0.202559961894799,0.63841657165686,0.236563462730948,0.589772344208698,0.811223417779057,0.161358534670421,0.0157375530536589,0.652289982919908,0.356717985102393,0.123414228358613,0.163549927122819,0.50301487047033,0.0111342991057601,0.183613083653786,0.0256950522402039,0.110721639970629,0.0605269840711045,0.321858296888111,0.27916662117877,0.0818349660634018
0.16248450735283,0.920680723877355,0.196853557641628,0.146429917122012,0.00381085012208705,0.788650284627315,0.246532095574972,0.191176563846579,0.623722510915418,0.113568520056681,0.396362474859596,0.237027240575179,0.584471303372002,0.0512986751699257,0.54626271144004,0.0946876880687783,0.335343377846509,0.163630689727916,0.164386463814851,0.0438697687930757
0.198294412083975,0.16746286717543,0.00792391071230269,0.436615240740009,0.25145123729039,0.1866333451309,0.70495341019705,0.00954908533292372,0.344754778460481,0.0732547829130265,0.931053918263994,0.0851319641246005,0.171779566220972,0.0860539101028875,0.686904963864205,0.116549582551597,0.282631150443902,0.0810254464199477,0.697075630687734,0.00460731626183228
0.123666737664159,0.979063463228788,0.0882866756446194,0.334298650160142,0.417809381347767,0.306837468104912,0.0928753169611946,0.261361390154932,0.107185517213375,0.32187993856966,0.103103237759617,0.291347023475253,0.0766034141568878,0.0543903471098753,0.799355835962949,0.0463799192587031,0.143981476845462,0.121999155615947,0.100648454451539,0.0887962313067818
0.125918552180263,0.919975359474448,0.376288687455646,0.540246326330122,0.457037821226539,0.0518688284965128,0.798126108902958,0.234005926604497,0.952777157672184,0.10122105695173,0.949569448468389,0.162436081775922,0.992966820064122,0.0432679689606174,0.688866886109215,0.0969498411734371,0.861786906381843,0.0443498633685607,0.170895107750151,0.0577012642381339
0.300369848687289,0.156036214791064,0.28765099453474,0.303938676913014,0.285745065843054,0.060625768287466,0.0688512960638829,0.249040973073333,0.227275930779009,0.120053819829186,0.990931822740913,0.120007764543397,0.567196017324777,0.0338745467651228,0.358083304154128,0.158806347323736,0.030505090906702,0.138174343216281,0.0787227121634475,0.0881410759940017
0.813725237603619,0.0445291441662453,0.0776915896475646,0.772067973559877,0.677924404862493,0.0832117087844374,0.241781377984415,0.0803192185200915,0.0611084016851997,0.0359598553089485,0.681921911718578,0.0234632129212996,0.38306970107437,0.0934191713027763,0.238250633483043,0.11903188332098,0.0930886108462424,0.24725116075255,0.699635098449515,0.127549035360321
0.180088905445202,0.859131952932486,0.418702720258897,0.367679490546361,0.769969567741019,0.362695328979098,0.0939707361914477,0.0792057102421315,0.0518898421776375,0.446889910059016,0.16973461660162,0.229431363603326,0.73834293649319,0.0193046215369351,0.551040481148084,0.0718058241138025,0.0669716401459435,0.387712235482968,0.330210428489665,0.113284850958954
0.431826800985832,0.123530723392141,0.291475766323186,0.0278823527962004,0.220684328073792,0.518796941989919,0.236408952917519,0.128506301785188,0.0247618053028908,0.477529549318254,0.147576212025529,0.465738122378718,0.0584870338945488,0.193118547662327,0.703232118683932,0.0560273977606322,0.160770085650409,0.214916658914425,0.926907007247337,0.0308029814113139
0.360153562511546,0.288960597842949,0.0340302073887336,0.0293934456156635,0.368716388222145,0.08681050343106,0.0386012201350796,0.698938924371897,0.41183281956791,0.318831192979233,0.0468985623396652,0.0929322984370286,0.59957416557305,0.135753486600628,0.355084973952517,0.0030709104482662,0.617878486645679,0.004842226808557,0.888743002061237,0.0201537589570927
0.271017131723522,0.516674244060902,0.79061964226671,0.174305560640585,0.0209834217193087,0.967130448904519,0.952879112017798,0.106515584801577,0.990397391440885,0.226120000151389,0.938187253060432,0.0708165963519639,0.160783404992005,0.301556532637258,0.0590431267187134,0.189910617405629,0.0529826595686537,0.307234893866794,0.732637590523505,0.00324515388588707
0.370124265433153,0.0948966910796125,0.986375907486175,0.240159519218062,0.0694064659989922,0.863784826394704,0.528533079585399,0.0930081737920987,0.00878693998006331,0.31911758191936,0.874489104839022,0.0243669717673435,0.549753896591961,0.120414640223653,0.00260413391386376,0.11981268586237,0.200848938599769,0.0710600077259662,0.38658443410383,0.0631407879425977
0.0648925544065288,0.996375898884604,0.0526364269097425,0.572126575220762,0.582916319627945,0.175879376053832,0.0611853636851901,0.0842407774789376,0.188083561459681,0.286165294237475,0.470562458701722,0.0280384372175277,0.812229959863407,0.0605087847742901,0.842329320083103,0.0234015031334404,0.508375894595951,0.0096351998292473,0.0614966331003632,0.0526946865705065
0.0732846602737491,0.123233393185646,0.556247408742116,0.2672844829894,0.147006797917896,0.719715604771193,0.038099273607956,0.619036693384653,0.840688991099989,0.166666741729277,0.0061270257583877,0.510727310600426,0.586748959734785,0.147402081708656,0.874722277637638,0.0429077451818688,0.167566093524898,0.185478974356338,0.27800097028801,0.0866013423918922
0.0416667650052564,0.735895301557795,0.592896460567874,0.168507653812836,0.0738949574968871,0.785292780897155,0.900033301008447,0.212769783023979,0.154968134681585,0.354166466934578,0.969258617627796,0.133415792192361,0.7131281353928,0.11706131863313,0.16631901626328,0.0127386567552192,0.957760924200742,0.0890985760622271,0.394804155522116,0.0349697390911306
0.707224079015803,0.279696427758024,0.63679120963338,0.12409879490696,0.273304932672604,0.199925678213563,0.0588491514403866,0.879476828478187,0.157157040920732,0.00486429036931526,0.451846231618579,0.11091144123878,0.253042078605136,0.185815223464827,0.565711113828407,0.0383435801243609,0.508375894595951,0.0096351998292473,0.885623328758088,0.0976306407387998
0.585826021522532,0.319772871083618,0.455562998870038,0.168475298812061,0.653333938389971,0.0622703743964954,0.0480626312850497,0.810629538293641,0.658208990901247,0.0577629795658603,0.0397540486632229,0.00986192368432186,0.301496256487174,0.239454394878084,0.184534459966906,0.135799850536541,0.137988612127957,0.249920206932774,0.432269405120068,0.131600522975654
0.0125134252465782,0.33972510668409,0.906171511978952,0.203354480275608,0.14452638973273,0.840414279411716,0.506064961494087,0.226522699911147,0.302300927642435,0.322704419819703,0.647198955752454,0.152454808852781,0.357721277716363,0.0997192985931716,0.0752355159822096,0.0425139644778947,0.25383766581556,0.157479457528737,0.456658086182763,0.0838566682711744
0.255344482209849,0.223970871108198,0.654575286590127,0.0264823653802596,0.332409791986983,0.539790909285243,0.380021691404719,0.127219960142185,0.472617977203582,0.12405629710443,0.168924915030735,0.462316097407126,0.208809401579206,0.197773184701704,0.430904620308805,0.0717482973299354,0.563220984381332,0.13836383384764,0.679789725714583,0.0421787921377182
0.73398504617674,0.201134461503607,0.184367223956421,0.280088550007836,0.296184230033756,0.44135951279971,0.0664644753927717,0.18226498939638,0.205770716169659,0.160551029245024,0.433279860511978,0.305268824623632,0.918279190569654,0.12577538484891,0.55183469518586,0.0955413544446281,0.314051964398078,0.0847078670695645,0.449009925778752,0.102426720933549
0.245379318705667,0.238662648178426,0.173601873797784,0.230517693478038,0.0732937438906367,0.486234842342643,0.327894591426929,0.0347374994386729,0.50246782806088,0.248826498706996,0.251497548676897,0.303585628284961,0.24236705493122,0.078168250902819,0.217635960364776,0.0143355199200181,0.0618481379864286,0.0291569433884508,0.644659994242463,0.0559073767102763
0.393823948016807,0.011579273520259,0.178160722525998,0.157153954073663,0.697451520643545,0.0609991332386605,0.415369934121148,0.105635976353345,0.021319577060829,0.174883974157529,0.468101928850347,0.0264694073006379,0.914658505333903,0.0246610981035696,0.372910066613826,0.164021952636866,0.905867620409714,0.0885841069517912,0.311992556388608,0.0119017330322822
0.121892164220921,0.681872882750384,0.262616932919358,0.00457803710951428,0.664969194600458,0.146351995452177,0.894678227416756,0.216858834264831,0.172956323069658,0.17596068878886,0.800105837501712,0.0514549918919117,0.0516636747553284,0.308628298912317,0.105451201111003,0.11142374250858,0.133066179835252,0.0627067025594358,0.172870250721266,0.0470480328143879
0.128927616845978,0.479573452820979,0.236518944599171,0.0475359639952479,0.354674944939681,0.324664221064619,0.142426019987984,0.237765851910769,0.0874349548536074,0.436082096974875,0.077101454402049,0.248535133212225,0.132505493456471,0.0803319052253537,0.90804789847264,0.0273566905881006,0.412450978162776,0.0406580789252857,0.703604202406799,0.116072302638587
0.187609482543121,0.687717292517049,0.146249771069573,0.518848828363382,0.296850165481434,0.151723068710565,0.433342690367686,0.032139386707889,0.222855716030447,0.454501490290559,0.550195281375836,0.212228040152873,0.235609756665237,0.302514481031861,0.440741074602662,0.0302534423949039,0.740115076287921,0.0656449125278468,0.473489444380201,0.108159585502967
0.528990924126676,0.396504227161707,0.200016206272707,0.468806895914329,0.207410270941382,0.278705255384659,0.533731846558286,0.0239167241203868,0.0693120778729965,0.538273613634258,0.21377961948739,0.0466275937327484,0.952951319821409,0.0664191631372564,0.317484973830763,0.0220100477316329,0.0588168578071068,0.11522728720832,0.139476414135128,0.00482420195805702
0.673357273452886,0.282979698091333,0.613417704828308,0.313597477909276,0.223915522715604,0.217122611623091,0.514841742354798,0.326928763217566,0.732775088639199,0.0629574639570884,0.389958186876482,0.0651871300061019,0.729965126680646,0.0595237653937019,0.46678959010152,0.0523543084057273,0.0229987913106661,0.350178702248878,0.941607321573264,0.0694774017295434
0.817843676334122,0.178543636888882,0.843381857681206,0.00316568458851235,0.43294657194989,0.119020994746326,0.0606628438351757,0.566804322417371,0.157808803209934,0.39319905838928,0.579578556479313,0.0834740640204683,0.660894356938946,0.0687508769830293,0.762415394059607,0.140134311974847,0.525844854200522,0.0244647019300872,0.682108884344775,0.0380278208524429
0.651413463710382,0.0675270960622215,0.729071390001021,0.0159520755672628,0.0456096935667577,0.00755478125290422,0.577857383746035,0.129015139574349,0.442079482536765,0.15436777952291,0.580264264499027,0.25845289339443,0.836871926881986,0.147956757005511,0.398130978545291,0.0125647657634319,0.591437114202922,0.0308105496068687,0.874366890699743,0.0586773181013001
0.18508334604518,0.411591986752131,0.131309998285861,0.182254998014792,0.0204077320619948,0.317151087254648,0.519418305348508,0.0220285026169598,0.872571402520688,0.189817011687724,0.0161443677939811,0.0118474036729314,0.431359804737872,0.0434926400132633,0.288992085365491,0.182370773033962,0.19022725538459,0.0773472562397052,0.240970688512679,0.149493571383553
0.0182606382058476,0.98939045937728,0.0109245009587927,0.537956575024062,0.474500709513436,0.386162373508626,0.0435368528115495,0.376189514465489,0.282946470738316,0.0655650209521129,0.730238833098601,0.0827201131590871,0.579401041092394,0.176191167401756,0.0129022000099138,0.0850796809183312,0.187026314831411,0.0206738934316585,0.890302179735158,0.0344166999487495
